[17,54), State-gov, 77516, [HS-Grad,Doctorate], 13, Not Married, Adm-clerical, Not-in-family, *, Male, 2174, 0, 40, United-States
[17,54), Private, 109434, [HS-Grad,Doctorate], 13, Married, Prof-specialty, Husband, *, Male, 0, 0, 55, United-States
[17,54), Private, 255004, [Preschool,12th], 6, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Private, 197860, [HS-Grad,Doctorate], 10, Married, Handlers-cleaners, Husband, *, Male, 0, 0, 40, United-States
[54,90], ?, 187656, [Preschool,12th], 2, Not Married, ?, Not-in-family, *, Male, 0, 0, 40, United-States
[54,90], Private, 51744, [HS-Grad,Doctorate], 9, Not Married, Other-service, Not-in-family, *, Male, 0, 2206, 40, United-States
[54,90], Private, 176681, [HS-Grad,Doctorate], 9, Married, Adm-clerical, Husband, *, Male, 0, 0, 20, United-States
[17,54), Local-gov, 140359, [Preschool,12th], 1, Not Married, Machine-op-inspct, Not-in-family, *, Female, 0, 0, 35, United-States
[17,54), Private, 243313, [HS-Grad,Doctorate], 9, Not Married, Sales, Own-child, *, Female, 0, 0, 40, United-States
[54,90], ?, 24215, [Preschool,12th], 6, Not Married, ?, Not-in-family, *, Female, 0, 0, 10, United-States
[54,90], Self-emp-not-inc, 167687, [HS-Grad,Doctorate], 9, Married, Farming-fishing, Husband, *, Male, 1409, 0, 50, United-States
[54,90], Private, 314209, [HS-Grad,Doctorate], 11, Not Married, Adm-clerical, Not-in-family, *, Female, 0, 0, 20, Columbia
[54,90], Private, 176796, [HS-Grad,Doctorate], 9, Not Married, Adm-clerical, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 538583, [Preschool,12th], 7, Not Married, Transport-moving, Not-in-family, *, Male, 3674, 0, 40, United-States
[17,54), Private, 130408, [HS-Grad,Doctorate], 9, Not Married, Sales, Unmarried, *, Female, 0, 0, 38, United-States
[17,54), Private, 159732, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Not-in-family, *, Male, 0, 0, 42, United-States
[17,54), Private, 110978, [HS-Grad,Doctorate], 10, Not Married, Craft-repair, Other-relative, *, Female, 0, 0, 40, United-States
[17,54), Private, 76714, [HS-Grad,Doctorate], 15, Not Married, Prof-specialty, Not-in-family, *, Male, 0, 0, 55, United-States
[54,90], State-gov, 268700, [HS-Grad,Doctorate], 9, Married, Other-service, Husband, *, Male, 0, 0, 40, United-States
[17,54), State-gov, 170525, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Not-in-family, *, Female, 0, 0, 38, United-States
[17,54), Private, 180138, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 0, 0, 50, Iran
[17,54), Local-gov, 115076, [HS-Grad,Doctorate], 14, Married, Exec-managerial, Husband, *, Male, 0, 0, 70, United-States
[17,54), Private, 115458, [HS-Grad,Doctorate], 9, Not Married, Transport-moving, Own-child, *, Male, 0, 0, 40, United-States
[17,54), Private, 347890, [HS-Grad,Doctorate], 13, Married, Prof-specialty, Husband, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 196001, [HS-Grad,Doctorate], 9, Married, Other-service, Wife, *, Female, 0, 0, 20, United-States
[17,54), State-gov, 273905, [HS-Grad,Doctorate], 12, Married, Protective-serv, Husband, *, Male, 0, 0, 50, United-States
[17,54), ?, 119156, [HS-Grad,Doctorate], 10, Not Married, ?, Own-child, *, Male, 0, 0, 20, United-States
[17,54), Private, 179488, [HS-Grad,Doctorate], 10, Not Married, Craft-repair, Not-in-family, *, Male, 0, 1741, 40, United-States
[54,90], Private, 203580, [HS-Grad,Doctorate], 9, Married, Adm-clerical, Husband, *, Male, 0, 0, 35, ?
[54,90], Private, 236596, [HS-Grad,Doctorate], 9, Married, Adm-clerical, Husband, *, Male, 0, 0, 45, United-States
[17,54), Private, 183916, [HS-Grad,Doctorate], 9, Not Married, Other-service, Not-in-family, *, Female, 0, 0, 34, United-States
[17,54), Private, 207578, [HS-Grad,Doctorate], 12, Married, Tech-support, Husband, *, Male, 0, 1977, 60, United-States
[17,54), Private, 153141, [HS-Grad,Doctorate], 9, Married, Adm-clerical, Husband, *, Male, 0, 0, 40, ?
[17,54), Private, 112763, [HS-Grad,Doctorate], 15, Married, Prof-specialty, Wife, *, Female, 0, 0, 40, United-States
[17,54), Private, 390781, [HS-Grad,Doctorate], 13, Married, Adm-clerical, Wife, *, Female, 0, 0, 40, United-States
[54,90], Local-gov, 171328, [Preschool,12th], 6, Not Married, Other-service, Unmarried, *, Female, 0, 0, 30, United-States
[17,54), Local-gov, 27382, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Own-child, *, Male, 0, 0, 40, United-States
[54,90], Private, 259014, [HS-Grad,Doctorate], 10, Not Married, Transport-moving, Not-in-family, *, Male, 0, 0, 20, United-States
[17,54), Self-emp-not-inc, 303044, [HS-Grad,Doctorate], 9, Married, Farming-fishing, Husband, *, Male, 0, 0, 40, Cambodia
[17,54), Private, 117789, [HS-Grad,Doctorate], 9, Not Married, Other-service, Own-child, *, Female, 0, 0, 40, United-States
[17,54), Private, 172579, [HS-Grad,Doctorate], 9, Not Married, Other-service, Not-in-family, *, Female, 0, 0, 30, United-States
[17,54), Private, 187666, [HS-Grad,Doctorate], 11, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 45, United-States
[17,54), Private, 204518, [Preschool,12th], 4, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Private, 150042, [HS-Grad,Doctorate], 13, Not Married, Prof-specialty, Own-child, *, Female, 0, 0, 40, United-States
[17,54), Private, 98092, [HS-Grad,Doctorate], 9, Married, Sales, Husband, *, Male, 0, 0, 60, United-States
[17,54), Private, 245918, [Preschool,12th], 7, Not Married, Other-service, Own-child, *, Male, 0, 0, 12, United-States
[54,90], Private, 146013, [HS-Grad,Doctorate], 10, Married, Sales, Husband, *, Male, 4064, 0, 40, United-States
[17,54), Private, 378322, [Preschool,12th], 7, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-inc, 257295, [HS-Grad,Doctorate], 10, Married, Exec-managerial, Husband, *, Male, 0, 0, 75, Thailand
[17,54), ?, 218956, [HS-Grad,Doctorate], 10, Not Married, ?, Own-child, *, Male, 0, 0, 24, Canada
[54,90], Private, 21174, [HS-Grad,Doctorate], 9, Married, Exec-managerial, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 185480, [HS-Grad,Doctorate], 13, Not Married, Prof-specialty, Not-in-family, *, Female, 0, 0, 45, United-States
[17,54), Private, 222205, [HS-Grad,Doctorate], 9, Married, Craft-repair, Wife, *, Female, 0, 0, 40, United-States
[54,90], Private, 69867, [HS-Grad,Doctorate], 9, Married, Exec-managerial, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 191260, [Preschool,12th], 5, Not Married, Other-service, Own-child, *, Male, 1055, 0, 24, United-States
[17,54), Self-emp-not-inc, 30653, [HS-Grad,Doctorate], 14, Married, Farming-fishing, Husband, *, Male, 2407, 0, 98, United-States
[17,54), Local-gov, 209109, [HS-Grad,Doctorate], 14, Not Married, Prof-specialty, Own-child, *, Male, 0, 0, 35, United-States
[17,54), Private, 70377, [HS-Grad,Doctorate], 9, Not Married, Prof-specialty, Own-child, *, Female, 0, 0, 40, United-States
[17,54), Private, 477983, [HS-Grad,Doctorate], 9, Married, Handlers-cleaners, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 170924, [HS-Grad,Doctorate], 10, Married, Craft-repair, Husband, *, Male, 7298, 0, 40, United-States
[17,54), Private, 190174, [HS-Grad,Doctorate], 10, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 193787, [HS-Grad,Doctorate], 10, Not Married, Tech-support, Own-child, *, Female, 0, 0, 40, United-States
[17,54), Private, 279472, [HS-Grad,Doctorate], 10, Married, Machine-op-inspct, Wife, *, Female, 7298, 0, 48, United-States
[17,54), Private, 34918, [HS-Grad,Doctorate], 13, Not Married, Prof-specialty, Not-in-family, *, Female, 0, 0, 15, Germany
[17,54), Local-gov, 97688, [HS-Grad,Doctorate], 10, Married, Craft-repair, Husband, *, Male, 5178, 0, 40, United-States
[17,54), Private, 175413, [HS-Grad,Doctorate], 12, Not Married, Sales, Unmarried, *, Female, 0, 0, 45, United-States
[54,90], Private, 173960, [HS-Grad,Doctorate], 13, Not Married, Prof-specialty, Not-in-family, *, Female, 0, 0, 42, United-States
[17,54), Private, 205759, [HS-Grad,Doctorate], 9, Not Married, Handlers-cleaners, Own-child, *, Male, 0, 0, 40, United-States
[54,90], Federal-gov, 425161, [HS-Grad,Doctorate], 14, Married, Sales, Husband, *, Male, 15024, 0, 40, United-States
[17,54), Private, 220531, [HS-Grad,Doctorate], 15, Married, Prof-specialty, Husband, *, Male, 0, 0, 60, United-States
[17,54), Private, 176609, [HS-Grad,Doctorate], 10, Not Married, Other-service, Not-in-family, *, Male, 0, 0, 45, United-States
[17,54), Private, 371987, [HS-Grad,Doctorate], 13, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 193884, [Preschool,12th], 4, Married, Craft-repair, Husband, *, Male, 0, 0, 40, Ecuador
[17,54), Private, 200352, [HS-Grad,Doctorate], 13, Married, Prof-specialty, Husband, *, Male, 0, 0, 45, United-States
[17,54), Private, 127595, [HS-Grad,Doctorate], 9, Not Married, Prof-specialty, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Local-gov, 220419, [HS-Grad,Doctorate], 13, Not Married, Protective-serv, Not-in-family, *, Male, 0, 0, 56, United-States
[17,54), Private, 231931, [HS-Grad,Doctorate], 10, Not Married, Sales, Own-child, *, Male, 0, 0, 45, United-States
[17,54), Private, 248402, [HS-Grad,Doctorate], 13, Not Married, Tech-support, Unmarried, *, Female, 0, 0, 40, United-States
[54,90], Private, 111095, [HS-Grad,Doctorate], 9, Married, Transport-moving, Husband, *, Male, 0, 0, 16, United-States
[17,54), Self-emp-inc, 57424, [HS-Grad,Doctorate], 13, Not Married, Sales, Not-in-family, *, Female, 0, 0, 60, United-States
[17,54), ?, 157443, [HS-Grad,Doctorate], 14, Married, ?, Wife, *, Female, 3464, 0, 40, ?
[17,54), Private, 278130, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Own-child, *, Male, 0, 0, 40, United-States
[17,54), Private, 169469, [HS-Grad,Doctorate], 9, Not Married, Sales, Not-in-family, *, Male, 0, 0, 80, United-States
[17,54), Private, 146268, [HS-Grad,Doctorate], 13, Married, Adm-clerical, Husband, *, Male, 7688, 0, 40, United-States
[17,54), Private, 153718, [HS-Grad,Doctorate], 10, Not Married, Other-service, Not-in-family, *, Female, 0, 0, 25, United-States
[17,54), Private, 217460, [HS-Grad,Doctorate], 9, Married, Transport-moving, Husband, *, Male, 0, 0, 45, United-States
[54,90], Private, 238638, [HS-Grad,Doctorate], 9, Married, Sales, Husband, *, Male, 4386, 0, 40, United-States
[17,54), Private, 303296, [HS-Grad,Doctorate], 10, Married, Adm-clerical, Wife, *, Female, 0, 0, 40, Laos
[17,54), Private, 173321, [HS-Grad,Doctorate], 9, Not Married, Adm-clerical, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 193945, [HS-Grad,Doctorate], 12, Not Married, Tech-support, Not-in-family, *, Male, 0, 0, 45, United-States
[17,54), Private, 83082, [HS-Grad,Doctorate], 12, Not Married, Prof-specialty, Not-in-family, *, Female, 0, 0, 33, United-States
[17,54), Private, 193815, [HS-Grad,Doctorate], 12, Married, Adm-clerical, Husband, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-inc, 34987, [HS-Grad,Doctorate], 10, Married, Farming-fishing, Husband, *, Male, 0, 0, 54, United-States
[17,54), Private, 59306, [HS-Grad,Doctorate], 13, Not Married, Sales, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Private, 142897, [HS-Grad,Doctorate], 14, Married, Exec-managerial, Husband, *, Male, 7298, 0, 35, Taiwan
[17,54), ?, 860348, [HS-Grad,Doctorate], 10, Not Married, ?, Own-child, *, Female, 0, 0, 25, United-States
[17,54), Self-emp-not-inc, 205607, [HS-Grad,Doctorate], 13, Not Married, Prof-specialty, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 199698, [HS-Grad,Doctorate], 10, Not Married, Sales, Own-child, *, Male, 0, 0, 15, United-States
[17,54), Private, 191954, [HS-Grad,Doctorate], 10, Not Married, Machine-op-inspct, Not-in-family, *, Male, 0, 0, 40, United-States
[54,90], Self-emp-not-inc, 138714, [HS-Grad,Doctorate], 10, Married, Sales, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 399087, [Preschool,12th], 3, Married, Machine-op-inspct, Other-relative, *, Female, 0, 0, 40, Mexico
[17,54), Private, 423158, [HS-Grad,Doctorate], 10, Not Married, Tech-support, Not-in-family, *, Female, 0, 0, 40, United-States
[54,90], Private, 159841, [HS-Grad,Doctorate], 9, Not Married, Other-service, Not-in-family, *, Female, 0, 0, 24, United-States
[17,54), Self-emp-not-inc, 174308, [HS-Grad,Doctorate], 9, Married, Exec-managerial, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 50356, [HS-Grad,Doctorate], 10, Married, Craft-repair, Husband, *, Male, 0, 1485, 50, United-States
[17,54), Private, 186110, [HS-Grad,Doctorate], 9, Not Married, Transport-moving, Not-in-family, *, Male, 0, 0, 45, United-States
[17,54), Private, 200381, [Preschool,12th], 7, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 40, United-States
[54,90], Self-emp-not-inc, 174309, [HS-Grad,Doctorate], 14, Married, Craft-repair, Husband, *, Male, 0, 0, 10, United-States
[54,90], Self-emp-not-inc, 78383, [HS-Grad,Doctorate], 9, Married, Farming-fishing, Husband, *, Male, 0, 0, 45, United-States
[17,54), ?, 211601, [HS-Grad,Doctorate], 11, Not Married, ?, Own-child, *, Female, 0, 0, 15, United-States
[17,54), Private, 187728, [HS-Grad,Doctorate], 10, Married, Prof-specialty, Wife, *, Female, 0, 1887, 50, United-States
[54,90], Self-emp-not-inc, 321171, [HS-Grad,Doctorate], 9, Married, Handlers-cleaners, Husband, *, Male, 0, 0, 40, United-States
[54,90], Private, 127921, [HS-Grad,Doctorate], 9, Not Married, Transport-moving, Not-in-family, *, Male, 2050, 0, 55, United-States
[17,54), Private, 206565, [HS-Grad,Doctorate], 10, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 45, United-States
[17,54), Private, 224563, [HS-Grad,Doctorate], 13, Not Married, Adm-clerical, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Private, 178686, [HS-Grad,Doctorate], 11, Not Married, Other-service, Not-in-family, *, Male, 0, 0, 40, United-States
[54,90], Local-gov, 98545, [Preschool,12th], 6, Married, Adm-clerical, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 242606, [HS-Grad,Doctorate], 9, Married, Transport-moving, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 270942, [Preschool,12th], 3, Not Married, Other-service, Other-relative, *, Male, 0, 0, 48, Mexico
[17,54), Private, 94235, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Other-relative, *, Male, 0, 0, 40, United-States
[17,54), Private, 71195, [HS-Grad,Doctorate], 14, Not Married, Prof-specialty, Not-in-family, *, Male, 0, 0, 60, United-States
[17,54), Private, 104112, [HS-Grad,Doctorate], 9, Not Married, Sales, Unmarried, *, Male, 0, 0, 30, Haiti
[17,54), Private, 261192, [HS-Grad,Doctorate], 9, Married, Other-service, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 94936, [HS-Grad,Doctorate], 12, Not Married, Sales, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Private, 296478, [HS-Grad,Doctorate], 11, Married, Craft-repair, Husband, *, Male, 7298, 0, 40, United-States
[17,54), State-gov, 119272, [HS-Grad,Doctorate], 9, Married, Protective-serv, Husband, *, Male, 7298, 0, 40, United-States
[17,54), Private, 85043, [HS-Grad,Doctorate], 9, Not Married, Farming-fishing, Not-in-family, *, Male, 0, 0, 20, United-States
[17,54), State-gov, 293364, [HS-Grad,Doctorate], 10, Not Married, Protective-serv, Own-child, *, Female, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 241895, [HS-Grad,Doctorate], 13, Not Married, Sales, Not-in-family, *, Male, 0, 0, 42, United-States
[54,90], ?, 36135, [Preschool,12th], 7, Married, ?, Husband, *, Male, 0, 0, 8, United-States
[17,54), ?, 151989, [HS-Grad,Doctorate], 11, Not Married, ?, Unmarried, *, Female, 0, 0, 40, United-States
[54,90], Private, 101128, [HS-Grad,Doctorate], 12, Married, Other-service, Not-in-family, *, Male, 0, 0, 25, Iran
[17,54), Private, 156464, [HS-Grad,Doctorate], 13, Not Married, Prof-specialty, Own-child, *, Male, 0, 0, 25, United-States
[17,54), Private, 117963, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 192262, [HS-Grad,Doctorate], 9, Married, Other-service, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 111363, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 0, 0, 40, United-States
[17,54), Local-gov, 329752, [Preschool,12th], 7, Married, Transport-moving, Husband, *, Male, 0, 0, 30, United-States
[54,90], ?, 372020, [HS-Grad,Doctorate], 13, Married, ?, Husband, *, Male, 0, 0, 40, United-States
[17,54), Federal-gov, 95432, [HS-Grad,Doctorate], 9, Married, Adm-clerical, Husband, *, Male, 0, 0, 40, United-States
[54,90], Private, 161400, [Preschool,12th], 7, Not Married, Other-service, Unmarried, *, Male, 0, 0, 40, United-States
[17,54), Private, 96129, [HS-Grad,Doctorate], 11, Married, Tech-support, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 111949, [HS-Grad,Doctorate], 9, Married, Adm-clerical, Wife, *, Female, 0, 0, 35, United-States
[17,54), Self-emp-not-inc, 117125, [Preschool,12th], 5, Married, Craft-repair, Husband, *, Male, 0, 0, 40, Portugal
[17,54), Private, 348022, [Preschool,12th], 6, Married, Other-service, Wife, *, Female, 0, 0, 24, United-States
[54,90], Private, 270092, [HS-Grad,Doctorate], 14, Married, Prof-specialty, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 180609, [HS-Grad,Doctorate], 13, Married, Transport-moving, Husband, *, Male, 0, 0, 45, United-States
[17,54), Private, 174575, [HS-Grad,Doctorate], 13, Not Married, Exec-managerial, Not-in-family, *, Male, 0, 1564, 45, United-States
[17,54), Private, 410439, [HS-Grad,Doctorate], 9, Married, Sales, Not-in-family, *, Male, 0, 0, 55, United-States
[17,54), Private, 92262, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[54,90], Self-emp-not-inc, 183081, [HS-Grad,Doctorate], 10, Married, Sales, Husband, *, Male, 0, 0, 45, United-States
[17,54), Private, 362589, [HS-Grad,Doctorate], 12, Not Married, Sales, Not-in-family, *, Female, 0, 0, 15, United-States
[54,90], Private, 212448, [HS-Grad,Doctorate], 13, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 45, United-States
[17,54), Private, 481060, [HS-Grad,Doctorate], 9, Not Married, Sales, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), Federal-gov, 185885, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Unmarried, *, Female, 0, 0, 15, United-States
[17,54), Private, 89821, [Preschool,12th], 7, Not Married, Other-service, Own-child, *, Male, 0, 0, 10, United-States
[17,54), State-gov, 184018, [HS-Grad,Doctorate], 11, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 38, United-States
[17,54), Private, 256649, [HS-Grad,Doctorate], 9, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 160323, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 40, United-States
